اسم منتج المنافس,صورة المنافس,سعر المنافس,مصدر الملف,أقرب منتج لدينا,نسبة التطابق %,الطبقة المستخدمة,الماركة,القرار,وصف المنتج (LLM),وصف الماركة (LLM)
عطر ميمو جراندا او دو بارفيوم للجنسين-200مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/131f10cf-a1d7-4605-8e30-c9687f28d264-500x500-uZGpVtx78fvRxrpYhII9SoKn7OZlPfNRjRieC7Q8.jpg",1092,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر جيرلان سانتال باو روزا أو دو بارفيوم 200مل,44.4,REVERSE-LOOKUP-FOUND,,duplicate,,
عطر جست كافالي جيف مي ماجيك فور هير - 90 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/1492d2dc-0c80-4cc1-be47-03d68e8f5362-500x500-NoFw25CykHkBCfXAlJvQw7QxkQJuLkh81UDRGFrb.jpg",178,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر جيرلان شاليمار كولون أو دو تواليت 90مل,39.2,REVERSE-LOOKUP-FOUND,كافالير,duplicate,,
عطر ديور هوم انتنس 2025 او دو بارفيوم 150مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/5ef30281-1ae1-4f85-98b3-5bcce812b273-500x500-Cg7Rfu8750uebMslcTd0TABbGogjayq408isUIBp.jpg",678,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر ديور جراند بال أو دو بارفيوم 250مل,31.3,REVERSE-LOOKUP-FOUND,ديور,duplicate,,
ارماند باسي سيلفر ناترو للرجال أو دى تواليت 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/53b7e633-fd13-415b-8203-87a6260fccde-500x478.75-8Gr0qxxIrQeKF8CcUqfg3H9ws7w2GMpSHw95BtgG.jpg",471,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,تستر جورجيو ارماني امبريو ارماني سترونجر وذ يو  او دو تواليت- 100 مل,47.6,REVERSE-LOOKUP-FOUND,أرمند باسي,duplicate,,
عطر نارسيسو رودريغيز باتشولي مسك للشعر للنساء - 30 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/3f5e2c84-d650-44ab-a01e-8a4a835a2a08-500x500-f5zECBQdVDK2aIr87EWDetAFlDA5g8J34MEysumD.jpg",218,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر برادا بارادوكس هير ميست للشعر 30مل (نسائي),43.9,REVERSE-LOOKUP-FOUND,نارسيسو,duplicate,,
عطر صن من ذا وودز كوليكشن باي ناتشورال او دي بارفيوم - 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/d5e1e00c-081e-4b49-a65a-2fa1a3d1bdc8-500x500-7SCxZ8PLpYkWmhCgEfA2VKu1ty7fROQODvlV93zn.png",184,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر ذا وودز كوليكشن ناتشورال صن أو دو بارفيوم 100 مل,88.7,GOLDEN-HIGH,ذا وودز,duplicate,,
تستر ديور بيور بويزن -50مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/f6fb7f7a-815f-4968-9b4d-de3a18b33e57-500x500-zy0gsmGAmpPe4Z9ED1pOie38JrbQwjwxKwhCq9cX.jpg",221,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,تستر سلفر رين 50مل,47.4,REVERSE-LOOKUP-FOUND,ديور,duplicate,,
عينة جورجيو ارماني ماي واي يلنج او دي بارفيوم النسائي 15 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/c195f30d-0481-47c6-a921-b6e31db7f1da-500x500-KTaRfyfRKlDEwqUe9hdWlKb0wozum0Kxsrg4KzOR.jpg",101,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر اورمند جايان طائف او دي بيرفيوم 120 مل للجنسين,18.5,REVERSE-LOOKUP-FOUND,جورجيو,duplicate,,
عطر جيفنشي جنتلمان بويسي أو دو بارفيوم ، 12.5 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/02bb7697-a5b5-410e-a876-3fd2511ca448-500x500-w1KwPfERbkOHvYomsOePUoy8gOlXkWx3fmGtLaNQ.jpg",90,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,طقم عطر جيفنشي لينترديت روج أو دو بارفيوم 80 مل,31.2,REVERSE-LOOKUP-FOUND,جيفنشي,duplicate,,
عينة عطر واي ايف سان لوران او دو تواليت رجالي 10مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/b4333857-47df-472c-9984-90f3db4ef9c1-500x500-1NlhlV0bPCDSdhvBZ9xHvCAbH2Alqij4BIWnAKl5.jpg",86,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر سلفاتوري فيراغامو برايت ليذر أو دو تواليت 100 مل رجالي,22.5,REVERSE-LOOKUP-FOUND,ايف سان لوران,duplicate,,
عطر هوغو بوس بوتلد بيوند أو دو بارفان 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/39b051dd-1fb9-4fea-a2c6-4f7c0d18e7ed-500x500-1m3NPDOvAhlVOkiVlBV5A75Hs8QozjLAOm1BNHwh.jpg",414,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر زيرجوف ناكسوس أو دو بارفان 100 مل,53.2,REVERSE-LOOKUP-FOUND,هوغو بوس,duplicate,,
مجموعة لافيرن سينس فور ايفر جورجينا لافيرن,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e92823f1-ec35-4608-846e-f6984bc0c846-500x500-zmi5aIzTIJLVlKJgJ4m73SJQF7tsHvwW2HguXGPQ.jpg",254,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,مجموعة كيليان باريس جود جيرل جون باد,48.9,REVERSE-LOOKUP-FOUND,لافيرن,duplicate,,
عطر دولتشي أند غابانا فيلفت تندر عود أو دو بارفيوم 150 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/cc59be71-6105-47ce-a956-6b75c450b9c9-500x500-N3PJJl0uvvIjC3hh1dWqNxS3ot2LyoedzERUxTdX.jpg",1092,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر دولتشي آند غابانا ديفوشن أو دو برفيوم 100 مل,30.9,REVERSE-LOOKUP-FOUND,,duplicate,,
عطر لوتشيانو سوبراني دي روج 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/5a610447-befe-4144-a8c5-4cd1202dba6d-500x500-UXS5L8Vd7mSzmLCl4gSA4YBmEhzX03PbEd4Q58Cx.jpg",253,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر ذا دارك سايد فرانشيسكا بيانكي -100مل,43.2,REVERSE-LOOKUP-FOUND,,duplicate,,
عطر امورينو بلاك ايسنس للجنسين أو دو بيرفيوم 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/95136432-2081-4c30-9989-11efc6e6d558-500x500-oTAD3BYZmv3wImSU4mFcnq9OxpARVqQkPvauJPmA.jpg",563,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر ساكورا إمبريال أو دو بارفيوم 100 مل للجنسين,53.6,REVERSE-LOOKUP-FOUND,,duplicate,,
تستر جيفنشي داليا ديفين أو دو بارفيوم 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/21b1f38d-0978-41af-b591-ae5bf8b46e82-500x500-vFpmV8uBcwGvzeCAeu7UZSowwF7REbMHMUCkJjxg.jpg",305,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,تستر جيرلان كوير بيلوغا أو دو بارفيوم 100 مل للجنسين,54.1,REVERSE-LOOKUP-FOUND,جيفنشي,duplicate,,
تستر عطر اف سان لوران ليبر أو دو بارفيوم 90مل للنساء,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/f9fe86f9-b42a-46d8-80b4-317334b1ce01-500x500-T8QHtoJnue65Zias27q8cCjbWjwWP03JzVyNMrSI.jpg",379,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر إيف سان لوران ليبر إنتنس أو دو بارفيوم 90مل للنساء,91.0,GOLDEN-HIGH,ايف سان لوران,duplicate,,
تستر جيفنشي لانتيردي روج أو دو بارفيوم 80 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/5990b3c5-130c-4545-8261-3013b9cce4d6-500x500-m6GmRoumSUbC6KiVBbH5SfOVqZp9iJHeokbng4Kn.png",356,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,تستر جيفنشي كور فو أو دو بارفيوم 100مل,37.8,REVERSE-LOOKUP-FOUND,جيفنشي,duplicate,,
تستر عطر نارسيسو رودريغز فلور مسك أو دو بارفيوم 100مل(بدون غطاء),"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/ad12a7ea-fb3c-4b29-a7e3-ad3068360a7f-500x500-mYP3Q3trWD76AtVGJFVZ6Zn3nsZVwjTWvkZpW7nL.jpg",379,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر كوستوم ناشونال سول أو دو بارفيوم 100مل,49.2,REVERSE-LOOKUP-FOUND,نارسيسو,duplicate,,
عطر كريد سنتوروس او دو بارفيوم 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/2ee099f3-1aa2-4b04-b52c-39c93aa479cb-500x500-xjo8Y9UtXScoP9son5c5kxX3KEiC8E0Rn78nqMNX.jpg",1265,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر بايريدو جيبسي ووتر أو دو بارفيوم 100 مل,53.7,REVERSE-LOOKUP-FOUND,كريد,duplicate,,
عطر كريد دلفينوس أو دو برفيوم 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/ff38c394-50b5-4d13-8ab2-d03e8d190286-333.33333333333x500-Cu2NR3iqkbC9QtESqlR4cUrNocvLnAaSLrfnzFi3.jpg",1207,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر كريد دلفينوس أو دو برفيوم 100 مل,95.0,GOLDEN-HIGH,كريد,duplicate,,
عطر مون باريس نيش 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/cad0724f-0b66-489c-9ad6-ea3f6fa594ee-500x500-G59GShmDOEMXrcQPPbQq8egZFLE0MJ158zWTE2kc.png",132,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر فراجرانس دو بوا فوياج آ باريس برفيوم 100مل,47.4,REVERSE-LOOKUP-FOUND,هورمون باريس,duplicate,,
عطر ارتو باريس نيشاني 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/7a4d2f3d-b8ee-4b35-a339-3054156586b6-500x500-PkGuu2Ysr5ZydAUskVqXEXjKLzY7fMbiTCRZiBIM.jpg",132,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر ذا دارك سايد فرانشيسكا بيانكي -100مل,48.2,REVERSE-LOOKUP-FOUND,نيشاني,duplicate,,
تستر عطر برادا برادوكس راديكال إيسنس بارفيوم للنساء - 90 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/c876b700-fab8-4811-92a5-b3fb02f373b0-500x500-caqmUGtNTYJYJnb1aivQAVIE6VLvoka83Tn1VjMA.jpg",460,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر جورجيو بيفرلي هيلز جي أو دو بارفيوم 90 مل للنساء,48.3,REVERSE-LOOKUP-FOUND,برادا,duplicate,,
عطر اكوا دي بارما بلو ميديتيرانيو تشينتو دي ليجوريا - 75 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/eaa0a2b2-6bc5-4355-8739-9a95cb6cc82f-500x500-pwydd5BlJz4Gsh1Bs9BNAtqcjN8eUbTiClC2PstI.jpg",331,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر أكوا دي بارما كولونيا فيوتشرا أو دو كولون 180 مل,29.2,REVERSE-LOOKUP-FOUND,أكوا دي بارما,duplicate,,
عينة عطر ديور عود اصفهان 10مل (سكب ),"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/9326e787-f19d-4672-a924-351cf7e72e10-450x500-4Cd6UQVjJnGRB4mQEajzMHye8Ki0p4iJcQlfaXdj.jpg",113,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر ديور عود اصفهان أو دو بارفيوم 250مل,31.8,REVERSE-LOOKUP-FOUND,ديور,duplicate,,
عطر أكوا دي بارما كولونيا كلوب - أو دو كولون (للجنسين) 50 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/1e679afc-9e04-4fa3-a308-abd4b1c5e00c-500x500-b1Byz1YjnWPzE4iFCO9VI1xxQGdAcMheDbfIKBvn.jpg",322,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر أكوا دي بارما كولونيا كلوب أو دو كولون 180 مل,39.0,REVERSE-LOOKUP-FOUND,أكوا دي بارما,duplicate,,
عطر أكوا دي بارما بلو مديتيرينيو ماندورلو دي سيسيليا او دو تواليت 75 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/ed3e680e-98b7-49d4-908c-4cb078d08919-500x500-qRo8LpdmLR64pGFOEQQ8rvra5VVQztzuaCERG8pP.jpg",299,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر بولغاري أكافا ديفينا أو دو تواليت 65مل,18.8,REVERSE-LOOKUP-FOUND,أكوا دي بارما,duplicate,,
عينة عطر ديور عود اصفهان 10مل (سكب ),"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/4c4d3edf-0d7e-46b8-a01a-2c01ddfc533b-500x500-EoXNCI0ZJQHxbJC37OHfa2nTina6uFmlvsBzIeCL.jpg",113,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر ديور عود اصفهان أو دو بارفيوم 250مل,31.8,REVERSE-LOOKUP-FOUND,ديور,duplicate,,
عينة عطر جريس ديور 10مل ( سكب ),"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/72da9f30-2ece-458c-9746-4886225b4e0d-500x500-4xR99mfflRdJFaAus1gxgiYqnJ2kxAG4OisfYwlc.jpg",113,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر لافيرن فوربدن 100مل,16.5,REVERSE-LOOKUP-FOUND,ديور,duplicate,,
تستر عطر كارولينا هيريرا في آي بي 212 بلاك أو دو بارفيوم 100 مل للرجال,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/74752457-f325-4d94-bf1d-f59b49878a42-500x500-EsMjFLMdnNFQkGIWTAL8bbYnBdfD3Itagv5xw93m.png",241,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر كارولينا هيريرا في آي بي 212 بلاك أو دو بارفيوم 100 مل للرجال,95.0,GOLDEN-HIGH,كارولينا هيريرا,duplicate,,
عطر نارسيسو رودريغز فلور مسك أو دو بارفيوم 150مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/5b8427ec-3583-45e1-b924-e27664ce49a0-500x500-8cUeP47UJjKMjXZOyTIM2O9Ci8CoPQXHIeMeMcvz.jpg",632,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر نارسيسو رودريغز بيور مسك فور هير او دو بارفيوم 100مل,39.8,REVERSE-LOOKUP-FOUND,نارسيسو,duplicate,,
عطر دوبونت أورازولي أو دي بارفان 50مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e4e68bff-b97b-4ab4-8795-e9e31403fe0c-437.5x500-C7DnVvzyWgTWKjhCNazwEiGA0Fpzoyhs2UPAXokM.jpg",184,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر أستروفيل أند ستيلا لاف إز لوست أو دو بارفيوم 50مل (للجنسين),44.7,REVERSE-LOOKUP-FOUND,,duplicate,,
عطر جاكوار فريش 100مل تواليت للنساء,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/7e56f931-3cc7-4993-afed-58f8e8dd2716-444.44444444444x500-uRaz0RjLzjh5eGW477WKI2Ncdi5x625kiCJLqUTo.jpg",115,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر فرزاتشي إيروس للنساء أو دو تواليت 100مل,53.5,REVERSE-LOOKUP-FOUND,جاكوار,duplicate,,
عطر هوبيجانت فوجير رويال او دو بارفيوم 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/aa328194-5134-4c34-8591-7fa06daa0fa9-500x500-y9CxbOjPq9CKvlw0fxDg8QybiGkksiZFjMHYYVii.jpg",331,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر جولتير روز او دو بارفيوم 100مل,54.8,REVERSE-LOOKUP-FOUND,هوبيجان,duplicate,,
عطر كارتير أود أند أود أو دو برفيوم نسائي 45مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/9827dd0d-9bf5-448b-8427-cc0068b6c574-400x500-rQL32DkzM6cX0uULTVB91tqSUvmynhVd9G544JhA.jpg",402,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر أجمل إيفوك للنساء او دو برفيوم 75 مل,19.7,REVERSE-LOOKUP-FOUND,كاريرا,duplicate,,
تستر فرزاتشي ديلان بيربل أو دو بارفيوم 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/fd4fe15d-0a3b-429d-b4bd-aed0b83344e2-500x500-mXno0LJtw6H7Zuj0icliRiHXUt0afPAUU4EOPUDi.jpg",195,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,تستر بنهاليغونز هالفيتي او دو بارفيوم 100مل,52.1,REVERSE-LOOKUP-FOUND,,duplicate,,
عطر ايف سان لوران سهارين او دو بارفيوم 125مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/63dadf43-5126-43f1-b8db-466447645164-500x500-qybH5q9KwqAtbjfUHIcLfuQLLfmLlKujhjP5Qw7i.jpg",977,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر ايف سان لوران قفطان او دو بارفيوم 125مل,89.0,GOLDEN-HIGH,ايف سان لوران,duplicate,,
عطر ايتات ليبري دورانج ليس فليورس دو ديشيت اي ام تراش 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e610705f-57c8-4032-bbf2-6e500cb556ef-500x499-eKwNxSrG3xSZoahwjCI8OIdmF7zSphSdUnHB5uPC.jpg",598,متجر عالم جيفنشي بكل الاعمدة السعر والصور.csv,عطر عنبر نارجيل هيرمس او دو تواليت 100 مل للجنسين,41.4,REVERSE-LOOKUP-FOUND,فلوريس,duplicate,,
